event_id,draw_date,stream,prior_draw_date,prior_result_used_as_seed,seed,base4,seed_core,actual_core,last1_aabc_core,last2_aabc_core,last3_aabc_core,target_core,config,evidence_score,rule_count,max_precision,max_lift,total_support,total_target_hits,final_stream_core_score,has_rule_evidence,matrix_rank_in_stream,daily_opportunity_rank,stream_core_rank_by_deep_score,HISTORY_THROUGH,PLAY_DATE,core_score,full_core_rank,daily_opportunity_rank_num,is_watched8_core,watched8_rank,prior_seed_core,last1_norm,prior_seed_core_for_transition,global_prevcore_to_core_count,stream_prevcore_to_core_count,stream_core_hit_count,lane_top4_normal,lane_watched8_transition,lane_watched8_buried,lane_stream_affinity,trap_keep,trap_lane,trap_lane_weight,trap_priority_score,candidate_member,member_source,member_soft_score,member_soft_reason,existing_final_member_score,existing_member_rank_within_core,existing_daily_member_matrix_rank,existing_played_flag,existing_final_play_rank,existing_final_member_score_num,lane_member_depth,member_trap_score,member_trap_rank_within_core,member_depth_keep,rank_within_stream_trap,trap_final_rank
68,2026-06-18,Texas | Daily 4 Night,2026-06-17,8850,8850,,058,,058,179,478,389,ALL_BALANCED,30.79808587574876,10.0,0.8095,1.5717,161.0,121.0,30.79808587574876,True,2,144,2,2026-06-17,2026-06-18,30.79808587574876,2,144,True,1,058,058,058,3,0,7,True,True,False,True,True,WATCHED8_TRANSITION,2,920.1793300565121,3389,existing_member_matrix,0.25,sum delta <=2; digit overlap 1,40.03125,3,111,False,,40.03125,3,929.1840175565121,1,True,1,39
73,2026-06-18,"Washington, D.C. | DC-4 11:30pm",2026-06-17,1142,1142,,124,,124,014,257,389,ALL_BALANCED,23.64903635833961,7.0,0.9,1.7593,161.0,118.0,23.64903635833961,True,6,385,6,2026-06-17,2026-06-18,23.64903635833961,6,385,True,1,124,124,124,3,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,915.9771627254189,3389,existing_member_matrix,0.55,seed-sum last digit in member; mirror seed-sum last digit in member,40.400000000000006,1,72,True,69,40.400000000000006,3,928.6371627254189,1,True,1,40
24,2026-06-19,Kentucky | Pick 4 Midday,2026-06-18,2297,2297,,279,,279,467,017,027,ALL_BALANCED,2.3151918648395546,1.0,0.7,1.3793,10.0,7.0,2.3151918648395546,True,90,7085,90,2026-06-18,2026-06-19,2.3151918648395546,90,7085,True,6,279,279,279,0,0,3,False,False,True,False,True,WATCHED8_BURIED,1,997.8103171526939,0227,generated_from_trap_core,1.5900000000000003,same digital root; ±9 sum support; seed-sum last digit in member; digit overlap 2,0.0,,,False,,0.0,3,1016.8903171526939,1,True,1,1
47,2026-06-19,Ontario | Pick 4 Evening,2026-06-18,3391,3391,,139,,139,789,127,567,ALL_BALANCED,2.4496418527853594,1.0,0.7,1.4594,10.0,7.0,2.4496418527853594,True,99,6841,99,2026-06-18,2026-06-19,2.4496418527853594,99,6841,True,6,139,139,139,0,0,5,False,False,True,True,True,WATCHED8_BURIED,1,998.4073746484748,5677,generated_from_trap_core,1.4500000000000002,same digital root; ±9 sum support; seed-sum last digit in member,0.0,,,False,,0.0,3,1015.8073746484748,1,True,1,2
22,2026-06-19,Iowa | Pick 4 Midday,2026-06-18,0407,0407,,047,,047,357,015,145,ALL_BALANCED,2.738560180463998,1.0,0.7273,1.5153,11.0,8.0,2.738560180463998,True,90,6472,90,2026-06-18,2026-06-19,2.738560180463998,90,6472,True,6,047,047,047,2,0,4,False,False,True,True,True,WATCHED8_BURIED,1,1002.4584960631624,1145,generated_from_trap_core,1.07,same digital root; sum delta <=1; seed-sum last digit in member; digit overlap 1,0.0,,,False,,0.0,3,1015.2984960631625,1,True,1,3
22,2026-06-19,Iowa | Pick 4 Midday,2026-06-18,0407,0407,,047,,047,357,015,145,ALL_BALANCED,2.738560180463998,1.0,0.7273,1.5153,11.0,8.0,2.738560180463998,True,90,6472,90,2026-06-18,2026-06-19,2.738560180463998,90,6472,True,6,047,047,047,2,0,4,False,False,True,True,True,WATCHED8_BURIED,1,1002.4584960631624,1445,generated_from_trap_core,0.52,sum delta <=3; seed-sum last digit in member; digit overlap 1,0.0,,,False,,0.0,3,1008.6984960631625,2,True,2,4
22,2026-06-19,Iowa | Pick 4 Midday,2026-06-18,0407,0407,,047,,047,357,015,145,ALL_BALANCED,2.738560180463998,1.0,0.7273,1.5153,11.0,8.0,2.738560180463998,True,90,6472,90,2026-06-18,2026-06-19,2.738560180463998,90,6472,True,6,047,047,047,2,0,4,False,False,True,True,True,WATCHED8_BURIED,1,1002.4584960631624,1455,generated_from_trap_core,0.42,seed-sum last digit in member; digit overlap 1,0.0,,,False,,0.0,3,1007.4984960631624,3,True,3,5
27,2026-06-19,Maryland | Pick 4 Midday,2026-06-18,1929,1929,,129,,129,135,179,067,ALL_BALANCED,2.4232889837373053,1.0,0.7,1.4437,10.0,7.0,2.4232889837373053,True,96,6884,96,2026-06-18,2026-06-19,2.4232889837373053,96,6884,True,6,129,129,129,0,0,6,False,False,True,True,True,WATCHED8_BURIED,1,999.0481511443081,0677,generated_from_trap_core,0.45,sum delta <=1; mirror seed-sum last digit in member,0.0,,,False,,0.0,3,1004.4481511443081,1,True,1,6
24,2026-06-19,Kentucky | Pick 4 Midday,2026-06-18,2297,2297,,279,,279,467,017,027,ALL_BALANCED,2.3151918648395546,1.0,0.7,1.3793,10.0,7.0,2.3151918648395546,True,90,7085,90,2026-06-18,2026-06-19,2.3151918648395546,90,7085,True,6,279,279,279,0,0,3,False,False,True,False,True,WATCHED8_BURIED,1,997.8103171526939,0027,generated_from_trap_core,0.49,seed-sum last digit in member; digit overlap 2,0.0,,,False,,0.0,3,1003.6903171526939,2,True,2,7
24,2026-06-19,Kentucky | Pick 4 Midday,2026-06-18,2297,2297,,279,,279,467,017,027,ALL_BALANCED,2.3151918648395546,1.0,0.7,1.3793,10.0,7.0,2.3151918648395546,True,90,7085,90,2026-06-18,2026-06-19,2.3151918648395546,90,7085,True,6,279,279,279,0,0,3,False,False,True,False,True,WATCHED8_BURIED,1,997.8103171526939,0277,generated_from_trap_core,0.49,seed-sum last digit in member; digit overlap 2,0.0,,,False,,0.0,3,1003.6903171526939,3,True,3,8
27,2026-06-19,Maryland | Pick 4 Midday,2026-06-18,1929,1929,,129,,129,135,179,067,ALL_BALANCED,2.4232889837373053,1.0,0.7,1.4437,10.0,7.0,2.4232889837373053,True,96,6884,96,2026-06-18,2026-06-19,2.4232889837373053,96,6884,True,6,129,129,129,0,0,6,False,False,True,True,True,WATCHED8_BURIED,1,999.0481511443081,0667,generated_from_trap_core,0.38,sum delta <=2; mirror seed-sum last digit in member,0.0,,,False,,0.0,3,1003.6081511443081,2,True,2,9
47,2026-06-19,Ontario | Pick 4 Evening,2026-06-18,3391,3391,,139,,139,789,127,567,ALL_BALANCED,2.4496418527853594,1.0,0.7,1.4594,10.0,7.0,2.4496418527853594,True,99,6841,99,2026-06-18,2026-06-19,2.4496418527853594,99,6841,True,6,139,139,139,0,0,5,False,False,True,True,True,WATCHED8_BURIED,1,998.4073746484748,5567,generated_from_trap_core,0.35,seed-sum last digit in member,0.0,,,False,,0.0,3,1002.6073746484749,2,True,2,10
47,2026-06-19,Ontario | Pick 4 Evening,2026-06-18,3391,3391,,139,,139,789,127,567,ALL_BALANCED,2.4496418527853594,1.0,0.7,1.4594,10.0,7.0,2.4496418527853594,True,99,6841,99,2026-06-18,2026-06-19,2.4496418527853594,99,6841,True,6,139,139,139,0,0,5,False,False,True,True,True,WATCHED8_BURIED,1,998.4073746484748,5667,generated_from_trap_core,0.35,seed-sum last digit in member,0.0,,,False,,0.0,3,1002.6073746484749,3,True,3,11
27,2026-06-19,Maryland | Pick 4 Midday,2026-06-18,1929,1929,,129,,129,135,179,067,ALL_BALANCED,2.4232889837373053,1.0,0.7,1.4437,10.0,7.0,2.4232889837373053,True,96,6884,96,2026-06-18,2026-06-19,2.4232889837373053,96,6884,True,6,129,129,129,0,0,6,False,False,True,True,True,WATCHED8_BURIED,1,999.0481511443081,0067,generated_from_trap_core,0.2,mirror seed-sum last digit in member,0.0,,,False,,0.0,3,1001.4481511443081,3,True,3,12
8,2026-06-19,Delaware | Play 4 Day,2026-06-18,1030,1030,,013,,013,346,035,138,ALL_BALANCED,29.718157220233515,8.0,0.875,1.7929,136.0,107.0,29.718157220233515,True,1,154,1,2026-06-18,2026-06-19,29.718157220233515,1,154,True,1,013,013,013,4,0,2,True,True,False,False,True,WATCHED8_TRANSITION,2,919.3513550270818,1138,existing_member_matrix,1.2400000000000002,same digital root; ±9 sum support; digit overlap 2,40.099999999999994,1,117,False,,40.099999999999994,3,940.2463550270818,1,True,1,13
28,2026-06-19,Massachusetts | Numbers Game Evening,2026-06-18,2558,2558,,258,,258,023,038,027,ALL_BALANCED,18.71984273704031,6.0,0.8421,1.6593,90.0,68.0,18.71984273704031,True,19,768,19,2026-06-18,2026-06-19,18.71984273704031,19,768,True,1,258,258,258,3,0,5,True,True,False,True,True,WATCHED8_TRANSITION,2,914.1019449579641,0227,existing_member_matrix,1.5200000000000002,same digital root; ±9 sum support; seed-sum last digit in member; digit overlap 1,40.931250000000006,1,4,True,4,40.931250000000006,3,938.4816324579641,1,True,1,14
37,2026-06-19,New Jersey | Pick 4 Evening,2026-06-18,5393,5393,,359,,359,029,346,027,ALL_BALANCED,19.955739559896468,6.0,0.76,1.529,151.0,108.0,19.955739559896468,True,8,639,8,2026-06-18,2026-06-19,19.955739559896468,8,639,True,1,359,359,359,3,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,914.5845088459638,0227,existing_member_matrix,1.4500000000000002,same digital root; ±9 sum support; seed-sum last digit in member,40.931250000000006,1,3,True,3,40.931250000000006,3,938.1241963459638,1,True,1,15
24,2026-06-19,Kentucky | Pick 4 Midday,2026-06-18,2297,2297,,279,,279,467,017,679,ALL_BALANCED,21.19586535417554,7.0,0.8,1.5207,112.0,84.0,21.19586535417554,True,10,527,10,2026-06-18,2026-06-19,21.19586535417554,10,527,True,1,279,279,279,4,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,916.9185528739614,6779,existing_member_matrix,1.2400000000000002,same digital root; ±9 sum support; digit overlap 2,40.099999999999994,1,118,False,,40.099999999999994,3,937.8135528739614,1,True,4,16
77,2026-06-19,Western Canada | Pick 4,2026-06-18,6364,6364,,346,,346,234,268,679,ALL_BALANCED,12.113063273166459,4.0,0.7692,1.5167,71.0,52.0,12.113063273166459,True,25,1879,25,2026-06-18,2026-06-19,12.113063273166459,25,1879,True,2,346,346,346,3,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,910.9895721456082,6679,existing_member_matrix,1.5200000000000002,same digital root; ±9 sum support; seed-sum last digit in member; digit overlap 1,30.2,1,346,False,,30.2,3,933.7595721456082,1,True,1,17
22,2026-06-19,Iowa | Pick 4 Midday,2026-06-18,0407,0407,,047,,047,357,015,027,ALL_BALANCED,24.352492478262594,8.0,0.8462,1.7023,124.0,92.0,24.352492478262594,True,3,344,3,2026-06-18,2026-06-19,24.352492478262594,3,344,True,1,047,047,047,3,0,6,True,True,False,True,True,WATCHED8_TRANSITION,2,917.3733723673919,0227,existing_member_matrix,0.79,same digital root; sum delta <=1; digit overlap 2,38.9,3,238,False,,38.9,3,932.6883723673919,1,True,4,18
37,2026-06-19,New Jersey | Pick 4 Evening,2026-06-18,5393,5393,,359,,359,029,346,457,ALL_BALANCED,19.55281098927614,6.0,0.8333,1.6416,124.0,91.0,19.55281098927614,True,9,680,9,2026-06-18,2026-06-19,19.55281098927614,9,680,True,2,359,359,359,4,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,916.3934838462466,4457,existing_member_matrix,0.9200000000000002,same digital root; sum delta <=1; mirror seed-sum last digit in member; digit overlap 1,29.425,2,445,False,,29.425,3,931.8472338462466,1,True,2,19
77,2026-06-19,Western Canada | Pick 4,2026-06-18,6364,6364,,346,,346,234,268,679,ALL_BALANCED,12.113063273166459,4.0,0.7692,1.5167,71.0,52.0,12.113063273166459,True,25,1879,25,2026-06-18,2026-06-19,12.113063273166459,25,1879,True,2,346,346,346,3,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,910.9895721456082,6779,existing_member_matrix,0.97,±10 sum support; seed-sum last digit in member; digit overlap 1,30.025000000000002,2,370,False,,30.025000000000002,3,927.1333221456082,2,True,2,20
22,2026-06-19,Iowa | Pick 4 Midday,2026-06-18,0407,0407,,047,,047,357,015,027,ALL_BALANCED,24.352492478262594,8.0,0.8462,1.7023,124.0,92.0,24.352492478262594,True,3,344,3,2026-06-18,2026-06-19,24.352492478262594,3,344,True,1,047,047,047,3,0,6,True,True,False,True,True,WATCHED8_TRANSITION,2,917.3733723673919,0027,existing_member_matrix,0.32,sum delta <=2; digit overlap 2,39.3,2,227,False,,39.3,3,927.1083723673919,2,True,5,21
37,2026-06-19,New Jersey | Pick 4 Evening,2026-06-18,5393,5393,,359,,359,029,346,457,ALL_BALANCED,19.55281098927614,6.0,0.8333,1.6416,124.0,91.0,19.55281098927614,True,9,680,9,2026-06-18,2026-06-19,19.55281098927614,9,680,True,2,359,359,359,4,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,916.3934838462466,4557,existing_member_matrix,0.52,sum delta <=1; mirror seed-sum last digit in member; digit overlap 1,29.375,3,449,False,,29.375,3,927.0397338462466,2,True,3,22
8,2026-06-19,Delaware | Play 4 Day,2026-06-18,1030,1030,,013,,013,346,035,138,ALL_BALANCED,29.718157220233515,8.0,0.875,1.7929,136.0,107.0,29.718157220233515,True,1,154,1,2026-06-18,2026-06-19,29.718157220233515,1,154,True,1,013,013,013,4,0,2,True,True,False,False,True,WATCHED8_TRANSITION,2,919.3513550270818,1338,existing_member_matrix,0.14,digit overlap 2,39.775,2,169,False,,39.775,3,926.9976050270817,2,True,2,23
8,2026-06-19,Delaware | Play 4 Day,2026-06-18,1030,1030,,013,,013,346,035,138,ALL_BALANCED,29.718157220233515,8.0,0.875,1.7929,136.0,107.0,29.718157220233515,True,1,154,1,2026-06-18,2026-06-19,29.718157220233515,1,154,True,1,013,013,013,4,0,2,True,True,False,False,True,WATCHED8_TRANSITION,2,919.3513550270818,1388,existing_member_matrix,0.14,digit overlap 2,39.775,3,170,False,,39.775,3,926.9976050270817,3,True,3,24
37,2026-06-19,New Jersey | Pick 4 Evening,2026-06-18,5393,5393,,359,,359,029,346,457,ALL_BALANCED,19.55281098927614,6.0,0.8333,1.6416,124.0,91.0,19.55281098927614,True,9,680,9,2026-06-18,2026-06-19,19.55281098927614,9,680,True,2,359,359,359,4,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,916.3934838462466,4577,existing_member_matrix,0.37000000000000005,sum delta <=3; mirror seed-sum last digit in member; digit overlap 1,30.125,1,352,False,,30.125,3,925.3522338462466,3,True,4,25
28,2026-06-19,Massachusetts | Numbers Game Evening,2026-06-18,2558,2558,,258,,258,023,038,027,ALL_BALANCED,18.71984273704031,6.0,0.8421,1.6593,90.0,68.0,18.71984273704031,True,19,768,19,2026-06-18,2026-06-19,18.71984273704031,19,768,True,1,258,258,258,3,0,5,True,True,False,True,True,WATCHED8_TRANSITION,2,914.1019449579641,0027,existing_member_matrix,0.42,seed-sum last digit in member; digit overlap 1,40.60625,2,23,True,20,40.60625,3,925.232882457964,2,True,2,26
28,2026-06-19,Massachusetts | Numbers Game Evening,2026-06-18,2558,2558,,258,,258,023,038,027,ALL_BALANCED,18.71984273704031,6.0,0.8421,1.6593,90.0,68.0,18.71984273704031,True,19,768,19,2026-06-18,2026-06-19,18.71984273704031,19,768,True,1,258,258,258,3,0,5,True,True,False,True,True,WATCHED8_TRANSITION,2,914.1019449579641,0277,existing_member_matrix,0.42,seed-sum last digit in member; digit overlap 1,40.60625,3,24,True,21,40.60625,3,925.232882457964,3,True,3,27
22,2026-06-19,Iowa | Pick 4 Midday,2026-06-18,0407,0407,,047,,047,357,015,027,ALL_BALANCED,24.352492478262594,8.0,0.8462,1.7023,124.0,92.0,24.352492478262594,True,3,344,3,2026-06-18,2026-06-19,24.352492478262594,3,344,True,1,047,047,047,3,0,6,True,True,False,True,True,WATCHED8_TRANSITION,2,917.3733723673919,0277,existing_member_matrix,0.14,digit overlap 2,39.775,1,177,False,,39.775,3,925.0196223673918,3,True,6,28
37,2026-06-19,New Jersey | Pick 4 Evening,2026-06-18,5393,5393,,359,,359,029,346,027,ALL_BALANCED,19.955739559896468,6.0,0.76,1.529,151.0,108.0,19.955739559896468,True,8,639,8,2026-06-18,2026-06-19,19.955739559896468,8,639,True,1,359,359,359,3,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,914.5845088459638,0027,existing_member_matrix,0.35,seed-sum last digit in member,40.60625,2,21,True,18,40.60625,3,924.8754463459638,2,True,5,29
37,2026-06-19,New Jersey | Pick 4 Evening,2026-06-18,5393,5393,,359,,359,029,346,027,ALL_BALANCED,19.955739559896468,6.0,0.76,1.529,151.0,108.0,19.955739559896468,True,8,639,8,2026-06-18,2026-06-19,19.955739559896468,8,639,True,1,359,359,359,3,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,914.5845088459638,0277,existing_member_matrix,0.35,seed-sum last digit in member,40.60625,3,22,True,19,40.60625,3,924.8754463459638,3,True,6,30
24,2026-06-19,Kentucky | Pick 4 Midday,2026-06-18,2297,2297,,279,,279,467,017,679,ALL_BALANCED,21.19586535417554,7.0,0.8,1.5207,112.0,84.0,21.19586535417554,True,10,527,10,2026-06-18,2026-06-19,21.19586535417554,10,527,True,1,279,279,279,4,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,916.9185528739614,6679,existing_member_matrix,0.14,digit overlap 2,39.775,2,180,False,,39.775,3,924.5648028739613,2,True,5,31
24,2026-06-19,Kentucky | Pick 4 Midday,2026-06-18,2297,2297,,279,,279,467,017,679,ALL_BALANCED,21.19586535417554,7.0,0.8,1.5207,112.0,84.0,21.19586535417554,True,10,527,10,2026-06-18,2026-06-19,21.19586535417554,10,527,True,1,279,279,279,4,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,916.9185528739614,6799,existing_member_matrix,0.14,digit overlap 2,39.775,3,181,False,,39.775,3,924.5648028739613,3,True,6,32
66,2026-06-19,Texas | Daily 4 Evening,2026-06-18,5857,5857,,578,,578,024,027,138,ALL_BALANCED,16.29264473948436,5.0,0.9,1.9436,66.0,50.0,16.29264473948436,True,9,1046,9,2026-06-18,2026-06-19,16.29264473948436,9,1046,True,3,578,578,578,3,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,913.2524256588194,1338,existing_member_matrix,0.6200000000000001,±10 sum support; digit overlap 1,19.925,1,625,False,,19.925,3,923.6811756588195,1,True,1,33
8,2026-06-19,Delaware | Play 4 Day,2026-06-18,1030,1030,,013,,013,346,035,389,ALL_BALANCED,22.20560928450964,7.0,0.7391,1.4448,166.0,119.0,22.20560928450964,True,3,462,3,2026-06-18,2026-06-19,22.20560928450964,3,462,True,2,013,013,013,3,0,2,True,True,False,False,True,WATCHED8_TRANSITION,2,914.6219632495784,3389,existing_member_matrix,0.27,mirror seed-sum last digit in member; digit overlap 1,30.3,1,322,False,,30.3,3,922.4069632495783,1,True,4,34
8,2026-06-19,Delaware | Play 4 Day,2026-06-18,1030,1030,,013,,013,346,035,389,ALL_BALANCED,22.20560928450964,7.0,0.7391,1.4448,166.0,119.0,22.20560928450964,True,3,462,3,2026-06-18,2026-06-19,22.20560928450964,3,462,True,2,013,013,013,3,0,2,True,True,False,False,True,WATCHED8_TRANSITION,2,914.6219632495784,3889,existing_member_matrix,0.27,mirror seed-sum last digit in member; digit overlap 1,30.3,2,323,False,,30.3,3,922.4069632495783,2,True,5,35
8,2026-06-19,Delaware | Play 4 Day,2026-06-18,1030,1030,,013,,013,346,035,389,ALL_BALANCED,22.20560928450964,7.0,0.7391,1.4448,166.0,119.0,22.20560928450964,True,3,462,3,2026-06-18,2026-06-19,22.20560928450964,3,462,True,2,013,013,013,3,0,2,True,True,False,False,True,WATCHED8_TRANSITION,2,914.6219632495784,3899,existing_member_matrix,0.27,mirror seed-sum last digit in member; digit overlap 1,30.3,3,324,False,,30.3,3,922.4069632495783,3,True,6,36
35,2026-06-19,Missouri | Pick 4 Midday,2026-06-18,7288,7288,,278,,278,357,345,679,ALL_BALANCED,17.921623973371737,6.0,0.7778,1.4961,91.0,68.0,17.921623973371737,True,9,840,9,2026-06-18,2026-06-19,17.921623973371737,9,840,True,1,278,278,278,3,0,5,True,True,False,True,True,WATCHED8_TRANSITION,2,914.3225683906801,6679,existing_member_matrix,0.17,sum delta <=3; digit overlap 1,40.050000000000004,3,124,False,,40.050000000000004,3,922.3700683906801,1,True,1,37
35,2026-06-19,Missouri | Pick 4 Midday,2026-06-18,7288,7288,,278,,278,357,345,679,ALL_BALANCED,17.921623973371737,6.0,0.7778,1.4961,91.0,68.0,17.921623973371737,True,9,840,9,2026-06-18,2026-06-19,17.921623973371737,9,840,True,1,278,278,278,3,0,5,True,True,False,True,True,WATCHED8_TRANSITION,2,914.3225683906801,6779,existing_member_matrix,0.07,digit overlap 1,40.225,1,103,False,,40.225,3,921.1963183906802,2,True,2,38
35,2026-06-19,Missouri | Pick 4 Midday,2026-06-18,7288,7288,,278,,278,357,345,679,ALL_BALANCED,17.921623973371737,6.0,0.7778,1.4961,91.0,68.0,17.921623973371737,True,9,840,9,2026-06-18,2026-06-19,17.921623973371737,9,840,True,1,278,278,278,3,0,5,True,True,False,True,True,WATCHED8_TRANSITION,2,914.3225683906801,6799,existing_member_matrix,0.07,digit overlap 1,40.225,2,104,False,,40.225,3,921.1963183906802,3,True,3,39
77,2026-06-19,Western Canada | Pick 4,2026-06-18,6364,6364,,346,,346,234,268,679,ALL_BALANCED,12.113063273166459,4.0,0.7692,1.5167,71.0,52.0,12.113063273166459,True,25,1879,25,2026-06-18,2026-06-19,12.113063273166459,25,1879,True,2,346,346,346,3,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,910.9895721456082,6799,existing_member_matrix,0.42,seed-sum last digit in member; digit overlap 1,29.875,3,381,False,,29.875,3,920.5108221456082,3,True,3,40
